Date,Name,SO
20230811,Brendan White,1
20230811,Andrew Vasquez,3
20230811,Michael Kopech,4
20230811,Bryan Shaw,0
20230811,Aaron Bummer,4
20230811,Gregory Santos,0
20230811,Jimmy Lambert,3
20230811,Corbin Burnes,5
20230811,Elvis Peguero,0
20230811,Joel Payamps,1
20230811,Devin Williams,3
20230811,Abner Uribe,0
20230811,Justin Verlander,7
20230811,Kendall Graveman,2
20230811,Rafael Montero,1
20230811,Phil Maton,0
20230811,Ryne Stanek,1
20230811,Reid Detmers,0
20230811,Kenny Rosenberg,4
20230811,Jaime Barria,1
20230811,Dylan Coleman,0
20230811,Angel Zerpa,2
20230811,James McArthur,0
20230811,Nick Wittgren,1
20230811,Tucker Davidson,0
20230811,Carlos Hernández,0
20230811,Jonathan Heasley,0
20230811,Adam Wainwright,0
20230811,Zack Thompson,5
20230811,James Naile,0
20230811,Andre Pallante,0
20230811,Lance Lynn,9
20230811,Caleb Ferguson,1
20230811,Alex Vesia,2
20230811,Yency Almonte,3
20230811,Ryan Brasier,1
20230811,Austin Gomber,2
20230811,Justin Bruihl,0
20230811,Jake Bird,1
20230811,Jesús Luzardo,2
20230811,George Soriano,6
20230811,Jorge López,1
20230811,Steven Okert,1
20230811,Ian Hamilton,2
20230811,Randy Vásquez,2
20230811,Jonathan Loáisiga,0
20230811,Tommy Kahnle,2
20230811,Clay Holmes,1
20230811,Tylor Megill,3
20230811,Jimmy Yacabonis,2
20230811,Charlie Morton,4
20230811,Pierce Johnson,2
20230811,Brad Hand,0
20230811,Kirby Yates,1
20230811,A.J. Minter,2
20230811,Cristopher Sánchez,5
20230811,Jeff Hoffman,2
20230811,Dylan Covey,4
20230811,Dallas Keuchel,0
20230811,Josh Winder,1
20230811,Brent Headrick,5
20230811,Jordan Luplow,0
20230811,Johan Oviedo,4
20230811,Jose Hernandez,4
20230811,Colin Selby,1
20230811,Angel Perdomo,2
20230811,Andrew Abbott,9
20230811,Derek Law,0
20230811,Brett Kennedy,1
20230811,Luis Castillo,8
20230811,Tayler Saucedo,1
20230811,Ryder Ryan,2
20230811,Trent Thornton,2
20230811,Kyle Gibson,4
20230811,Jacob Webb,2
20230811,Nick Vespi,0
20230811,Scott Alexander,2
20230811,Ross Stripling,3
20230811,Ryan Walker,0
20230811,Taylor Rogers,3
20230811,Luke Jackson,0
20230811,Jon Gray,7
20230811,Aroldis Chapman,3
20230811,Will Smith,0
20230811,Aaron Civale,2
20230811,Jake Diekman,0
20230811,Colin Poche,1
20230811,Jason Adam,1
20230811,Pete Fairbanks,2
20230811,Robert Stephenson,1
20230811,Xzavion Curry,1
20230811,Daniel Norris,4
20230811,Michael Kelly,0
20230811,Nick Sandlin,0
20230811,José Berríos,3
20230811,Bowden Francis,3
20230811,Hagen Danner,0
20230811,Jay Jackson,0
20230811,Javier Assad,2
20230811,Michael Fulmer,1
20230811,Adbert Alzolay,2
20230811,Joan Adon,3
20230811,Cory Abbott,1
20230811,Robert Garcia,1
20230811,Jose Ferrer,0
20230811,Jordan Weems,3
20230811,Paul Blackburn,3
20230811,Lucas Erceg,0
20230811,Sam Long,1
20230812,Zac Gallen,8
20230812,Miguel Castro,1
20230812,Kevin Ginkel,0
20230812,Paul Sewald,1
20230812,Rich Hill,4
20230812,Pedro Avila,2
20230812,Brayan Bello,5
20230812,Brennan Bernardino,1
20230812,Mauricio Llovera,2
20230812,John Schreiber,3
20230812,Kyle Barraclough,0
20230812,Matt Manning,1
20230812,Tyler Holton,0
20230812,Beau Brieske,0
20230812,Jason Foley,0
20230812,Jesse Scholtens,5
20230812,Bryan Shaw,1
20230812,Lane Ramsey,1
20230812,Brandon Woodruff,5
20230812,Hoby Milner,1
20230812,Elvis Peguero,0
20230812,Devin Williams,3
20230812,J.P. France,5
20230812,Bryan Abreu,0
20230812,Hector Neris,0
20230812,Tyler Anderson,6
20230812,Dominic Leone,1
20230812,Aaron Loup,0
20230812,Reynaldo López,2
20230812,Jaime Barria,0
20230812,Cole Ragans,5
20230812,James McArthur,0
20230812,Dylan Coleman,0
20230812,Taylor Hearn,1
20230812,Carlos Hernández,2
20230812,Steven Matz,5
20230812,Drew VerHagen,0
20230812,Giovanny Gallegos,0
20230812,JoJo Romero,0
20230812,Tony Gonsolin,6
20230812,Ryan Brasier,1
20230812,Brusdar Graterol,1
20230812,Evan Phillips,3
20230812,Peter Lambert,4
20230812,Matt Koch,1
20230812,Brent Suter,0
20230812,Sandy Alcantara,10
20230812,Michael King,3
20230812,Jhony Brito,6
20230812,Keynan Middleton,0
20230812,Denyi Reyes,4
20230812,Reed Garrett,3
20230812,Josh Walker,1
20230812,Danny Mendick,0
20230812,Allan Winans,9
20230812,Michael Tonkin,0
20230812,Nicky Lopez,0
20230812,José Quintana,4
20230812,Trevor Gott,1
20230812,Drew Smith,0
20230812,Phil Bickford,1
20230812,Spencer Strider,6
20230812,A.J. Minter,1
20230812,Raisel Iglesias,2
20230812,Taijuan Walker,2
20230812,Matt Strahm,3
20230812,Gregory Soto,1
20230812,Yunior Marte,1
20230812,Jeff Hoffman,2
20230812,Pablo López,7
20230812,Griffin Jax,0
20230812,Caleb Thielbar,1
20230812,Jordan Balazovic,2
20230812,George Kirby,7
20230812,Andrés Muñoz,1
20230812,Cole Irvin,6
20230812,Mike Baumann,0
20230812,Jacob Webb,1
20230812,Cionel Pérez,0
20230812,Yennier Cano,0
20230812,Félix Bautista,4
20230812,Alex Cobb,3
20230812,Alex Wood,3
20230812,Jakob Junis,1
20230812,Andrew Heaney,1
20230812,Grant Anderson,0
20230812,Chris Stratton,1
20230812,Josh Sborz,0
20230812,Brock Burke,2
20230812,Shawn Armstrong,3
20230812,Erasmo Ramírez,3
20230812,Kevin Kelly,1
20230812,Josh Fleming,1
20230812,Gavin Williams,10
20230812,Enyel De Los Santos,0
20230812,Eli Morgan,1
20230812,Trevor Stephan,3
20230812,Emmanuel Clase,1
20230812,Chris Bassitt,6
20230812,Yimi García,1
20230812,Erik Swanson,1
20230812,Jordan Hicks,1
20230812,Justin Steele,7
20230812,Michael Fulmer,1
20230812,Mark Leiter Jr.,0
20230812,Jose Cuas,0
20230812,Julian Merryweather,2
20230812,Adbert Alzolay,1
20230812,Jake Irvin,6
20230812,Jose Ferrer,0
20230812,Kyle Finnegan,2
20230812,Luis Medina,4
20230812,Francisco Pérez,1
20230812,Austin Pruitt,1
20230812,Kirby Snead,0
20230812,Angel Felipe,1
20230812,Lucas Erceg,0
20230813,Brandon Pfaadt,8
20230813,Miguel Castro,1
20230813,Kevin Ginkel,1
20230813,Luis Frías,1
20230813,Kyle Nelson,0
20230813,Paul Sewald,1
20230813,Seth Lugo,4
20230813,Nick Martinez,2
20230813,Robert Suarez,1
20230813,Kutter Crawford,2
20230813,Brennan Bernardino,0
20230813,Garrett Whitlock,3
20230813,Chris Martin,0
20230813,Kenley Jansen,0
20230813,Eduardo Rodriguez,8
20230813,José Cisnero,0
20230813,Alex Lange,1
20230813,Brendan White,1
20230813,Dylan Cease,7
20230813,Aaron Bummer,0
20230813,Brent Honeywell Jr.,0
20230813,Declan Cronin,0
20230813,Freddy Peralta,6
20230813,Abner Uribe,1
20230813,Andrew Chafin,0
20230813,J.C. Mejía,0
20230813,José Urquidy,7
20230813,Parker Mushinski,0
20230813,Kendall Graveman,1
20230813,Bryan Abreu,0
20230813,Rafael Montero,1
20230813,Ryne Stanek,0
20230813,Chase Silseth,5
20230813,José Soriano,1
20230813,Reynaldo López,0
20230813,Matt Moore,3
20230813,Carlos Estévez,2
20230813,Julio Urías,12
20230813,Alex Vesia,0
20230813,Victor González,1
20230813,Kyle Freeland,1
20230813,Tyler Kinley,1
20230813,Daniel Bard,0
20230813,Justin Bruihl,2
20230813,Eury Pérez,5
20230813,Huascar Brazoban,3
20230813,A.J. Puk,4
20230813,Jorge López,1
20230813,Gerrit Cole,6
20230813,Wandy Peralta,2
20230813,Keynan Middleton,1
20230813,Clay Holmes,1
20230813,Tommy Kahnle,0
20230813,Kodai Senga,7
20230813,Grant Hartwig,0
20230813,Brooks Raley,0
20230813,Drew Smith,0
20230813,Adam Ottavino,0
20230813,Yonny Chirinos,5
20230813,Collin McHugh,2
20230813,Kirby Yates,1
20230813,Ranger Suárez,8
20230813,Seranthony Domínguez,0
20230813,Craig Kimbrel,0
20230813,Dylan Covey,0
20230813,Sonny Gray,7
20230813,Griffin Jax,0
20230813,Caleb Thielbar,2
20230813,Emilio Pagán,2
20230813,Jhoan Duran,0
20230813,Mitch Keller,7
20230813,Angel Perdomo,1
20230813,Colin Holderman,2
20230813,David Bednar,2
20230813,Brandon Williamson,6
20230813,Lucas Sims,1
20230813,Alex Young,0
20230813,Derek Law,1
20230813,Andre Jackson,5
20230813,Ryan Borucki,1
20230813,Cody Bolton,0
20230813,Thomas Hatch,0
20230813,Jose Hernandez,2
20230813,Colin Selby,1
20230813,Osvaldo Bido,1
20230813,Luke Weaver,7
20230813,Sam Moll,1
20230813,Fernando Cruz,0
20230813,Ian Gibaut,1
20230813,Buck Farmer,1
20230813,Alexis Díaz,1
20230813,Daniel Duarte,1
20230813,Bryce Miller,2
20230813,Justin Topa,1
20230813,Gabe Speier,0
20230813,Matt Brash,2
20230813,Andrés Muñoz,1
20230813,Trent Thornton,1
20230813,Kyle Bradish,7
20230813,Cionel Pérez,2
20230813,Yennier Cano,1
20230813,Mike Baumann,0
20230813,Nick Vespi,0
20230813,Shintaro Fujinami,1
20230813,Logan Webb,6
20230813,Camilo Doval,1
20230813,Dane Dunning,12
20230813,José Leclerc,1
20230813,Aroldis Chapman,3
20230813,Will Smith,1
20230813,Zach Eflin,3
20230813,Jake Diekman,1
20230813,Kevin Kelly,1
20230813,Colin Poche,3
20230813,Robert Stephenson,2
20230813,Jason Adam,0
20230813,Tanner Bibee,5
20230813,Sam Hentges,2
20230813,Michael Kelly,0
20230813,Hyun Jin Ryu,3
20230813,Génesis Cabrera,0
20230813,Jay Jackson,1
20230813,Erik Swanson,0
20230813,Nate Pearson,2
20230813,Jameson Taillon,2
20230813,Hayden Wesneski,3
20230813,Drew Smyly,0
20230813,Daniel Palencia,1
20230813,Caleb Kilian,1
20230813,Trevor Williams,4
20230813,Robert Garcia,1
20230813,Andrés Machado,1
20230813,Joe La Sorsa,4
20230813,Ken Waldichuk,4
20230813,Adrián Martinez,3
20230813,Trevor May,0
20230813,Kirby Snead,0
20230814,Max Fried,2
20230814,Pierce Johnson,1
20230814,Joe Jiménez,2
20230814,Clarke Schmidt,3
20230814,Ian Hamilton,1
20230814,Albert Abreu,2
20230814,Chris Flexen,6
20230814,Brent Suter,0
20230814,Matt Koch,2
20230814,Justin Lawrence,3
20230814,Merrill Kelly,11
20230814,Miguel Castro,2
20230814,Joe Mantiply,0
20230814,Scott McGough,0
20230814,Kyle Nelson,0
20230814,Brady Singer,8
20230814,Carlos Hernández,2
20230814,Austin Cox,0
20230814,Nick Wittgren,1
20230814,Logan Gilbert,5
20230814,Tayler Saucedo,0
20230814,Isaiah Campbell,1
20230814,Justin Topa,2
20230814,Matt Brash,0
20230814,Braxton Garrett,1
20230814,Andrew Nardi,0
20230814,Jorge López,0
20230814,Tanner Scott,1
20230814,David Robertson,0
20230814,Framber Valdez,4
20230814,Hector Neris,1
20230814,Carlos Carrasco,5
20230814,Tyson Miller,0
20230814,Sam Coonrod,2
20230814,Phil Bickford,0
20230814,Trevor Gott,2
20230814,Adam Ottavino,2
20230814,Quinn Priester,3
20230814,Osvaldo Bido,2
20230814,Yu Darvish,6
20230814,Tom Cosgrove,1
20230814,Luis García,1
20230814,Grayson Rodriguez,6
20230814,Jacob Webb,0
20230814,Félix Bautista,0
20230814,Ryan Walker,4
20230814,Tristan Beck,2
20230814,Luke Jackson,3
20230814,Scott Alexander,2
20230814,Taylor Rogers,1
20230814,Tyler Glasnow,7
20230814,Jacob Lopez,2
20230814,Miles Mikolas,4
20230814,Giovanny Gallegos,0
20230814,Drew VerHagen,0
20230814,JoJo Romero,2
20230814,JP Sears,6
20230814,Lucas Erceg,0
20230814,Angel Felipe,1
20230814,Francisco Pérez,2
20230814,Zach Neal,2
20230814,Max Scherzer,11
20230814,Martín Pérez,1
20230814,Patrick Sandoval,6
20230814,Griffin Canning,5
20230814,Aaron Loup,0
20230814,Eduardo Escobar,0
20230815,Bryce Elder,3
20230815,A.J. Minter,0
20230815,Kirby Yates,1
20230815,Luis Severino,5
20230815,Wandy Peralta,1
20230815,Jonathan Loáisiga,0
20230815,Tommy Kahnle,3
20230815,Clay Holmes,0
20230815,Kyle Hendricks,4
20230815,Julian Merryweather,2
20230815,Mark Leiter Jr.,2
20230815,Adbert Alzolay,0
20230815,Touki Toussaint,4
20230815,Tanner Banks,0
20230815,Lane Ramsey,1
20230815,Aaron Bummer,1
20230815,Gregory Santos,3
20230815,Graham Ashcraft,2
20230815,Alex Young,3
20230815,Logan Allen,7
20230815,Enyel De Los Santos,3
20230815,Trevor Stephan,0
20230815,Emmanuel Clase,1
20230815,Ty Blach,2
20230815,Jake Bird,0
20230815,Brent Suter,0
20230815,Matt Koch,0
20230815,Justin Lawrence,0
20230815,Tyler Kinley,0
20230815,Joe Mantiply,0
20230815,Bryce Jarvis,3
20230815,Tyler Gilbert,2
20230815,Luis Frías,0
20230815,Kevin Ginkel,1
20230815,Paul Sewald,1
20230815,Jordan Lyles,3
20230815,Max Castillo,0
20230815,Taylor Hearn,2
20230815,Dylan Coleman,2
20230815,James McArthur,1
20230815,Tucker Davidson,1
20230815,Emerson Hancock,1
20230815,Gabe Speier,1
20230815,Justin Topa,2
20230815,Andrés Muñoz,0
20230815,Tayler Saucedo,0
20230815,Bobby Miller,4
20230815,Ryan Yarbrough,2
20230815,Adrian Houser,6
20230815,Hoby Milner,0
20230815,Bryse Wilson,2
20230815,Johnny Cueto,3
20230815,George Soriano,1
20230815,A.J. Puk,1
20230815,Steven Okert,1
20230815,Cristian Javier,2
20230815,Rafael Montero,1
20230815,Hunter Brown,1
20230815,Bryan Abreu,1
20230815,Ryan Pressly,2
20230815,Bailey Ober,6
20230815,Dylan Floro,1
20230815,Emilio Pagán,0
20230815,Caleb Thielbar,1
20230815,Jhoan Duran,2
20230815,Alex Faedo,6
20230815,José Cisnero,0
20230815,Will Vest,0
20230815,Andrew Vasquez,1
20230815,Brendan White,2
20230815,David Peterson,5
20230815,José Butto,5
20230815,Grant Hartwig,0
20230815,Drew Smith,3
20230815,Brooks Raley,0
20230815,Bailey Falter,5
20230815,Colin Selby,2
20230815,Angel Perdomo,1
20230815,Colin Holderman,2
20230815,David Bednar,1
20230815,Michael Wacha,5
20230815,Steven Wilson,0
20230815,Scott Barlow,2
20230815,Luis García,0
20230815,Jack Flaherty,3
20230815,Nick Vespi,1
20230815,Shintaro Fujinami,1
20230815,Mike Baumann,2
20230815,James McCann,0
20230815,Jakob Junis,7
20230815,Sean Manaea,5
20230815,Tyler Rogers,0
20230815,Luke Jackson,3
20230815,Zack Littell,5
20230815,Kevin Kelly,1
20230815,Erasmo Ramírez,0
20230815,Dakota Hudson,3
20230815,Drew VerHagen,0
20230815,John King,0
20230815,JoJo Romero,2
20230815,Spenser Watkins,4
20230815,Austin Pruitt,0
20230815,Tayler Scott,1
20230815,Zach Neal,2
20230815,Jordan Montgomery,9
20230815,Josh Sborz,2
20230815,Aroldis Chapman,1
20230815,Chris Stratton,0
20230815,Will Smith,0
20230815,Lucas Giolito,5
20230815,Aaron Loup,1
20230815,Dominic Leone,2
20230815,Yusei Kikuchi,7
20230815,Yimi García,1
20230815,Jordan Hicks,3
20230815,Jordan Romano,2
20230815,Zack Wheeler,5
20230815,Seranthony Domínguez,1
20230815,Jeff Hoffman,0
20230815,Josiah Gray,4
20230815,Robert Garcia,1
20230815,Andrés Machado,0
20230815,Jose Ferrer,0
20230815,Jordan Weems,2
20230815,Hunter Harvey,1
20230815,Nick Pivetta,7
20230815,Brennan Bernardino,0
20230815,John Schreiber,2
20230815,Chris Martin,1
20230815,Josh Winckowski,0
20230815,Kenley Jansen,1
20230816,Charlie Morton,10
20230816,Pierce Johnson,1
20230816,Kirby Yates,1
20230816,Raisel Iglesias,1
20230816,Randy Vásquez,3
20230816,Michael King,3
20230816,Keynan Middleton,2
20230816,Javier Assad,4
20230816,Mark Leiter Jr.,1
20230816,Jose Cuas,0
20230816,Michael Fulmer,3
20230816,Drew Smyly,2
20230816,Mike Clevinger,7
20230816,Aaron Bummer,1
20230816,Gregory Santos,0
20230816,Andrew Abbott,5
20230816,Fernando Cruz,2
20230816,Sam Moll,2
20230816,Derek Law,0
20230816,Alan Busenitz,0
20230816,Noah Syndergaard,3
20230816,Daniel Norris,1
20230816,Eli Morgan,0
20230816,Sam Hentges,2
20230816,Austin Gomber,1
20230816,Jake Bird,1
20230816,Tyler Kinley,1
20230816,Daniel Bard,0
20230816,Justin Bruihl,0
20230816,Slade Cecconi,4
20230816,Tyler Gilbert,0
20230816,Luis Frías,1
20230816,Miguel Castro,2
20230816,Kyle Nelson,0
20230816,Kevin Ginkel,2
20230816,Paul Sewald,2
20230816,James McArthur,2
20230816,Alec Marsh,6
20230816,Austin Cox,1
20230816,Dylan Coleman,1
20230816,Tucker Davidson,1
20230816,Luis Castillo,3
20230816,Gabe Speier,1
20230816,Matt Brash,1
20230816,Clayton Kershaw,2
20230816,Brusdar Graterol,0
20230816,Ryan Brasier,2
20230816,Gus Varland,3
20230816,Wade Miley,2
20230816,Abner Uribe,1
20230816,Andrew Chafin,1
20230816,Trevor Megill,2
20230816,Jesús Luzardo,3
20230816,Bryan Hoeing,2
20230816,Andrew Nardi,1
20230816,Jorge López,0
20230816,George Soriano,1
20230816,A.J. Puk,2
20230816,Justin Verlander,2
20230816,Kendall Graveman,1
20230816,Rafael Montero,1
20230816,Ryne Stanek,0
20230816,Parker Mushinski,1
20230816,Kenta Maeda,6
20230816,Dylan Floro,0
20230816,Emilio Pagán,1
20230816,Griffin Jax,0
20230816,Jordan Balazovic,1
20230816,Josh Winder,0
20230816,Reese Olson,3
20230816,Beau Brieske,1
20230816,Tyler Holton,5
20230816,Alex Lange,2
20230816,Will Vest,0
20230816,Jason Foley,0
20230816,Tylor Megill,5
20230816,Phil Bickford,0
20230816,Brooks Raley,0
20230816,Trevor Gott,0
20230816,Adam Ottavino,1
20230816,Johan Oviedo,3
20230816,Ryan Borucki,1
20230816,Jose Hernandez,1
20230816,Yohan Ramirez,2
20230816,Blake Snell,5
20230816,Nick Martinez,1
20230816,Robert Suarez,0
20230816,Josh Hader,2
20230816,Dean Kremer,4
20230816,Shintaro Fujinami,0
20230816,Cionel Pérez,0
20230816,Jacob Webb,0
20230816,Ryan Walker,2
20230816,Ross Stripling,3
20230816,Scott Alexander,0
20230816,Alex Wood,1
20230816,Aaron Civale,5
20230816,Hector Perez,0
20230816,Colin Poche,0
20230816,Jason Adam,1
20230816,Pete Fairbanks,1
20230816,Matthew Liberatore,5
20230816,Casey Lawrence,4
20230816,Paul Blackburn,8
20230816,Austin Pruitt,2
20230816,Jon Gray,4
20230816,Aroldis Chapman,1
20230816,Josh Sborz,1
20230816,Reid Detmers,5
20230816,Reynaldo López,1
20230816,Carlos Estévez,2
20230816,Kevin Gausman,4
20230816,Tim Mayza,0
20230816,Erik Swanson,1
20230816,Jay Jackson,0
20230816,Génesis Cabrera,1
20230816,Bowden Francis,0
20230816,Aaron Nola,7
20230816,Matt Strahm,1
20230816,Craig Kimbrel,2
20230816,Gregory Soto,1
20230816,MacKenzie Gore,7
20230816,Jordan Weems,0
20230816,Jose Ferrer,2
20230816,Kyle Finnegan,0
20230816,James Paxton,3
20230816,John Schreiber,0
20230816,Garrett Whitlock,1
20230817,Angel Zerpa,6
20230817,Max Castillo,0
20230817,Jackson Kowar,3
20230817,Taylor Hearn,1
20230817,Carlos Hernández,0
20230817,John McMillon,2
20230817,George Kirby,2
20230817,Isaiah Campbell,1
20230817,Trent Thornton,0
20230817,Matt Brash,1
20230817,Lance Lynn,3
20230817,Caleb Ferguson,0
20230817,Evan Phillips,2
20230817,Corbin Burnes,9
20230817,Joel Payamps,1
20230817,Rich Hill,3
20230817,Pedro Avila,4
20230817,Zac Gallen,3
20230817,Kyle Nelson,3
20230817,Justin Martinez,3
20230817,Adam Wainwright,2
20230817,Andre Pallante,2
20230817,Drew VerHagen,0
20230817,John King,0
20230817,José Quintana,5
20230817,Drew Smith,0
20230817,Grant Hartwig,1
20230817,Trevor Gott,1
20230817,Patrick Corbin,6
20230817,Robert Garcia,2
20230817,Andrés Machado,1
20230817,Hunter Harvey,1
20230817,Kyle Finnegan,1
20230817,Chris Sale,3
20230817,Josh Winckowski,0
20230817,Chris Murphy,1
20230817,Mauricio Llovera,2
20230818,Tyler Anderson,3
20230818,José Soriano,1
20230818,Dominic Leone,0
20230818,Reynaldo López,2
20230818,Matt Moore,1
20230818,Carlos Estévez,2
20230818,Aaron Loup,0
20230818,Erasmo Ramírez,3
20230818,Shawn Armstrong,2
20230818,Colin Poche,1
20230818,Jason Adam,3
20230818,Robert Stephenson,3
20230818,Pete Fairbanks,1
20230818,Andrew Kittredge,0
20230818,Spencer Strider,10
20230818,Joe Jiménez,1
20230818,A.J. Minter,0
20230818,Raisel Iglesias,2
20230818,Alex Cobb,3
20230818,Scott Alexander,0
20230818,Luke Jackson,3
20230818,Tristan Beck,2
20230818,Jameson Taillon,3
20230818,Michael Fulmer,0
20230818,Jose Cuas,0
20230818,Drew Smyly,1
20230818,Cole Ragans,9
20230818,Dylan Coleman,1
20230818,Taylor Clarke,1
20230818,Austin Cox,0
20230818,Carlos Hernández,2
20230818,Brett Kennedy,2
20230818,Buck Farmer,2
20230818,Ian Gibaut,0
20230818,Lucas Sims,2
20230818,Alexis Díaz,1
20230818,José Berríos,8
20230818,Génesis Cabrera,0
20230818,Yimi García,0
20230818,Erik Swanson,2
20230818,Jordan Hicks,0
20230818,Gavin Williams,4
20230818,Tim Herrin,2
20230818,James Karinchak,2
20230818,Eli Morgan,2
20230818,Tarik Skubal,7
20230818,Tyler Holton,2
20230818,Jason Foley,1
20230818,Xzavion Curry,6
20230818,Nick Sandlin,1
20230818,Sam Hentges,2
20230818,Enyel De Los Santos,1
20230818,Emmanuel Clase,0
20230818,Joey Wentz,3
20230818,Beau Brieske,2
20230818,Andrew Vasquez,0
20230818,José Cisnero,0
20230818,Peter Lambert,5
20230818,Justin Bruihl,0
20230818,Karl Kauffmann,0
20230818,Michael Kopech,1
20230818,Brent Honeywell Jr.,1
20230818,Declan Cronin,0
20230818,Bryan Shaw,2
20230818,J.P. France,7
20230818,Kendall Graveman,1
20230818,José Urquidy,3
20230818,Bryce Miller,2
20230818,Justin Topa,1
20230818,Andrés Muñoz,0
20230818,Tony Gonsolin,2
20230818,Gus Varland,2
20230818,Victor González,2
20230818,Alex Vesia,2
20230818,Miguel Rojas,0
20230818,Sandy Alcantara,6
20230818,Steven Okert,1
20230818,Jorge López,1
20230818,David Robertson,1
20230818,Pablo López,7
20230818,Caleb Thielbar,0
20230818,Griffin Jax,2
20230818,Emilio Pagán,1
20230818,Jhoan Duran,3
20230818,Andre Jackson,6
20230818,Ryan Borucki,1
20230818,Colin Selby,2
20230818,Angel Perdomo,1
20230818,Yohan Ramirez,1
20230818,Jhony Brito,1
20230818,Ian Hamilton,5
20230818,Keynan Middleton,1
20230818,Greg Weissert,2
20230818,Brayan Bello,4
20230818,Garrett Whitlock,5
20230818,Brennan Bernardino,1
20230818,Chris Martin,1
20230818,Francisco Pérez,1
20230818,Luis Medina,1
20230818,Kyle Muller,3
20230818,Tayler Scott,1
20230818,Kyle Gibson,6
20230818,Mike Baumann,1
20230818,Cionel Pérez,2
20230818,Jacob Webb,1
20230818,Yennier Cano,2
20230818,Seth Lugo,9
20230818,Scott Barlow,0
20230818,Robert Suarez,1
20230818,Josh Hader,3
20230818,Brandon Pfaadt,5
20230818,Miguel Castro,0
20230818,Joe Mantiply,0
20230818,Zack Thompson,5
20230818,Andrew Suárez,1
20230818,James Naile,1
20230818,Joey Lucchesi,5
20230818,Phil Bickford,1
20230818,Sam Coonrod,0
20230818,Dennis Santana,1
20230818,Andrew Heaney,3
20230818,Chris Stratton,1
20230818,Josh Sborz,1
20230818,Brock Burke,0
20230818,Grant Anderson,0
20230818,José Leclerc,0
20230818,Brandon Woodruff,4
20230818,Elvis Peguero,1
20230818,Abner Uribe,0
20230818,Hoby Milner,1
20230818,Andrew Chafin,0
20230818,Devin Williams,0
20230818,Joan Adon,3
20230818,Jose Ferrer,1
20230818,Jordan Weems,2
20230818,Robert Garcia,0
20230818,Andrés Machado,2
20230818,Hunter Harvey,1
20230818,Kyle Finnegan,1
20230818,Michael Lorenzen,1
20230818,Jeff Hoffman,2
20230818,Gregory Soto,0
20230818,Dylan Covey,1
20230819,Chase Silseth,4
20230819,Griffin Canning,5
20230819,Matt Moore,1
20230819,Reynaldo López,2
20230819,Tyler Glasnow,7
20230819,Jake Diekman,1
20230819,Patrick Sandoval,4
20230819,Jaime Barria,3
20230819,Jimmy Herget,2
20230819,Eduardo Escobar,0
20230819,Zach Eflin,4
20230819,Jacob Lopez,1
20230819,Cooper Criswell,0
20230819,Yonny Chirinos,4
20230819,Brad Hand,1
20230819,Pierce Johnson,1
20230819,A.J. Minter,1
20230819,Kirby Yates,2
20230819,Raisel Iglesias,2
20230819,Logan Webb,5
20230819,Tyler Rogers,3
20230819,Justin Steele,7
20230819,Julian Merryweather,3
20230819,Michael Fulmer,0
20230819,Mark Leiter Jr.,1
20230819,Adbert Alzolay,1
20230819,Brady Singer,3
20230819,Tucker Davidson,2
20230819,Taylor Hearn,1
20230819,John McMillon,2
20230819,Jackson Kowar,0
20230819,Brandon Williamson,6
20230819,Fernando Cruz,1
20230819,Alex Young,1
20230819,Derek Law,3
20230819,Chris Bassitt,6
20230819,Trevor Richards,0
20230819,Tim Mayza,1
20230819,Jordan Hicks,2
20230819,Jordan Romano,1
20230819,Tanner Bibee,6
20230819,Nick Sandlin,0
20230819,Tim Herrin,1
20230819,Trevor Stephan,2
20230819,James Karinchak,0
20230819,Matt Manning,2
20230819,Will Vest,0
20230819,Alex Lange,0
20230819,Andrew Vasquez,1
20230819,Jason Foley,2
20230819,Kyle Freeland,6
20230819,Brent Suter,1
20230819,Matt Koch,0
20230819,Jake Bird,2
20230819,Jesse Scholtens,2
20230819,Tanner Banks,2
20230819,Jimmy Lambert,2
20230819,Lane Ramsey,1
20230819,Framber Valdez,5
20230819,Ryne Stanek,1
20230819,Rafael Montero,2
20230819,Hector Neris,1
20230819,Parker Mushinski,2
20230819,Logan Gilbert,3
20230819,Trent Thornton,0
20230819,Gabe Speier,2
20230819,Eduard Bazardo,2
20230819,Caleb Ferguson,0
20230819,Ryan Pepiot,5
20230819,Ryan Yarbrough,1
20230819,Evan Phillips,0
20230819,Eury Pérez,10
20230819,Andrew Nardi,1
20230819,David Robertson,0
20230819,Julio Urías,5
20230819,Ryan Brasier,1
20230819,Brusdar Graterol,0
20230819,Braxton Garrett,6
20230819,George Soriano,2
20230819,Tanner Scott,0
20230819,Sonny Gray,7
20230819,Dylan Floro,2
20230819,Jordan Balazovic,0
20230819,Cole Sands,0
20230819,Mitch Keller,12
20230819,Colin Holderman,1
20230819,Thomas Hatch,2
20230819,David Bednar,0
20230819,Gerrit Cole,4
20230819,Jonathan Loáisiga,1
20230819,Tommy Kahnle,0
20230819,Albert Abreu,1
20230819,Kutter Crawford,5
20230819,John Schreiber,1
20230819,Mauricio Llovera,3
20230819,Ken Waldichuk,7
20230819,Lucas Erceg,2
20230819,Kirby Snead,0
20230819,Trevor May,0
20230819,Adrián Martinez,0
20230819,Cole Irvin,3
20230819,Shintaro Fujinami,2
20230819,Yennier Cano,1
20230819,Cionel Pérez,2
