Date,Name,H
20230829,Adam Duvall,2
20230829,Triston Casas,1
20230829,Trevor Story,0
20230829,Reese McGuire,0
20230829,David Hamilton,0
20230829,Jose Altuve,0
20230829,Alex Bregman,3
20230829,Yordan Alvarez,3
20230829,Kyle Tucker,1
20230829,José Abreu,1
20230829,Michael Brantley,0
20230829,Yainer Diaz,0
20230829,Mauricio Dubón,1
20230829,Jeremy Peña,0
20230829,Mike Tauchman,1
20230829,Nico Hoerner,0
20230829,Ian Happ,2
20230829,Cody Bellinger,0
20230829,Dansby Swanson,2
20230829,Seiya Suzuki,0
20230829,Jeimer Candelario,0
20230829,Christopher Morel,1
20230829,Yan Gomes,2
20230829,Christian Yelich,1
20230829,William Contreras,1
20230829,Mark Canha,2
20230829,Willy Adames,0
20230829,Andruw Monasterio,1
20230829,Sal Frelick,0
20230829,Joey Wiemer,0
20230829,Rowdy Tellez,0
20230829,Victor Caratini,1
20230829,Brice Turang,1
20230829,Tyrone Taylor,0
20230829,Charlie Blackmon,1
20230829,Ezequiel Tovar,0
20230829,Ryan McMahon,0
20230829,Elias Díaz,1
20230829,Nolan Jones,0
20230829,Hunter Goodman,1
20230829,Harold Castro,0
20230829,Michael Toglia,0
20230829,Brenton Doyle,0
20230829,Ronald Acuna Jr.,2
20230829,Ozzie Albies,2
20230829,Austin Riley,2
20230829,Matt Olson,1
20230829,Marcell Ozuna,2
20230829,Eddie Rosario,1
20230829,Sean Murphy,1
20230829,Orlando Arcia,1
20230829,Michael Harris II,3
20230829,Akil Baddoo,0
20230829,Riley Greene,0
20230829,Spencer Torkelson,0
20230829,Kerry Carpenter,0
20230829,Matt Vierling,1
20230829,Zach McKinstry,1
20230829,Parker Meadows,3
20230829,Javier Báez,0
20230829,Carson Kelly,2
20230829,DJ LeMahieu,0
20230829,Aaron Judge,1
20230829,Gleyber Torres,2
20230829,Giancarlo Stanton,1
20230829,Anthony Volpe,1
20230829,Harrison Bader,0
20230829,Everson Pereira,0
20230829,Kyle Higashioka,1
20230829,Oswald Peraza,0
20230829,Maikel Garcia,0
20230829,Bobby Witt,1
20230829,Salvador Perez,1
20230829,MJ Melendez,1
20230829,Nelson Velázquez,1
20230829,Drew Waters,0
20230829,Freddy Fermin,2
20230829,Michael Massey,0
20230829,Dairon Blanco,0
20230829,Ke'Bryan Hayes,1
20230829,Bryan Reynolds,1
20230829,Andrew McCutchen,0
20230829,Connor Joe,0
20230829,Alfonso Rivas,0
20230829,Endy Rodríguez,2
20230829,Joshua Palacios,0
20230829,Liover Peguero,3
20230829,Jack Suwinski,1
20230829,Ji Hwan Bae,1
20230829,Mookie Betts,2
20230829,Amed Rosario,0
20230829,Freddie Freeman,0
20230829,Michael Busch,0
20230829,Will Smith,2
20230829,Max Muncy,1
20230829,David Peralta,3
20230829,Jason Heyward,3
20230829,James Outman,1
20230829,Chris Taylor,3
20230829,Miguel Rojas,1
20230829,Ketel Marte,1
20230829,Geraldo Perdomo,0
20230829,Buddy Kennedy,0
20230829,Alek Thomas,0
20230829,Tommy Pham,1
20230829,Christian Walker,0
20230829,Jace Peterson,0
20230829,Lourdes Gurriel Jr.,0
20230829,Evan Longoria,1
20230829,Corbin Carroll,2
20230829,Nick Ahmed,1
20230829,Gabriel Moreno,0
20230829,Luis Arraez,1
20230829,Garrett Hampson,0
20230829,Jorge Soler,1
20230829,Jesús Sánchez,0
20230829,Josh Bell,1
20230829,Jazz Chisholm Jr.,2
20230829,Jake Burger,1
20230829,Bryan De La Cruz,1
20230829,Yuli Gurriel,0
20230829,Jacob Stallings,1
20230829,Jon Berti,2
20230829,Yandy Díaz,2
20230829,Brandon Lowe,1
20230829,Harold Ramírez,1
20230829,Christian Bethancourt,0
20230829,Randy Arozarena,1
20230829,Isaac Paredes,2
20230829,Josh Lowe,3
20230829,Vidal Bruján,1
20230829,Jose Siri,1
20230829,Luke Raley,1
20230829,René Pinto,2
20230829,Osleivis Basabe,0
20230829,Edouard Julien,1
20230829,Jorge Polanco,0
20230829,Max Kepler,2
20230829,Carlos Correa,0
20230829,Matt Wallner,1
20230829,Royce Lewis,1
20230829,Christian Vázquez,0
20230829,Joey Gallo,0
20230829,Donovan Solano,0
20230829,Michael A. Taylor,2
20230829,Steven Kwan,3
20230829,José Ramírez,2
20230829,Kole Calhoun,1
20230829,Ramón Laureano,1
20230829,Andrés Giménez,0
20230829,Will Brennan,1
20230829,Oscar Gonzalez,0
20230829,Bo Naylor,2
20230829,Gabriel Arias,1
20230829,Brandon Nimmo,1
20230829,Francisco Lindor,0
20230829,Jeff McNeil,2
20230829,Pete Alonso,0
20230829,Francisco Alvarez,0
20230829,Mark Vientos,2
20230829,Danny Mendick,1
20230829,Jonathan Araúz,0
20230829,Tim Locastro,1
20230829,Marcus Semien,0
20230829,Corey Seager,0
20230829,Nathaniel Lowe,1
20230829,Adolis García,0
20230829,Mitch Garver,1
20230829,Robbie Grossman,1
20230829,Travis Jankowski,1
20230829,Ezequiel Duran,1
20230829,Austin Hedges,0
20230829,Jonah Heim,0
20230829,Leody Taveras,1
20230829,Kyle Schwarber,1
20230829,Brandon Marsh,0
20230829,Trea Turner,2
20230829,Nick Castellanos,1
20230829,Jake Cave,0
20230829,Bryce Harper,2
20230829,Alec Bohm,2
20230829,J.T. Realmuto,2
20230829,Rodolfo Castro,0
20230829,Bryson Stott,2
20230829,Edmundo Sosa,1
20230829,Johan Rojas,0
20230829,Nolan Schanuel,2
20230829,Shohei Ohtani,3
20230829,Brandon Drury,0
20230829,Mike Moustakas,0
20230829,Luis Rengifo,3
20230829,Logan O'Hoppe,0
20230829,Mickey Moniak,0
20230829,Andrew Velazquez,0
20230829,Hunter Renfroe,0
20230829,Randal Grichuk,3
20230829,J.P. Crawford,1
20230829,Eugenio Suárez,0
20230829,Teoscar Hernández,1
20230829,Cal Raleigh,0
20230829,Ty France,0
20230829,Mike Ford,1
20230829,Dominic Canzone,0
20230829,Dylan Moore,0
20230829,Cade Marlowe,0
20230829,José Caballero,0
20230829,Josh Rojas,1
20230829,Ryan Noda,0
20230829,Zack Gelof,0
20230829,Seth Brown,1
20230829,Brent Rooker,2
20230829,Tony Kemp,0
20230829,Jordan Diaz,3
20230829,Esteury Ruiz,0
20230829,Lawrence Butler,0
20230829,Aledmys Díaz,0
20230829,Shea Langeliers,2
20230829,Nick Allen,1
20230829,Austin Slater,2
20230829,Thairo Estrada,1
20230829,Wilmer Flores,0
20230829,Mitch Haniger,0
20230829,Patrick Bailey,2
20230829,J.D. Davis,1
20230829,Paul DeJong,0
20230829,Luis Matos,1
20230829,Casey Schmitt,0
20230829,TJ Friedl,0
20230829,Spencer Steer,1
20230829,Elly De La Cruz,0
20230829,Nick Martini,0
20230829,Tyler Stephenson,0
20230829,Christian Encarnacion-Strand,0
20230829,Will Benson,0
20230829,Noelvi Marte,0
20230829,Nick Senzel,0
20230829,Richie Palacios,0
20230829,Paul Goldschmidt,2
20230829,Nolan Gorman,1
20230829,Tommy Edman,1
20230829,Nolan Arenado,0
20230829,Willson Contreras,2
20230829,Alec Burleson,1
20230829,Tyler O'Neill,0
20230829,Jordan Walker,1
20230829,Masyn Winn,1
20230829,Ha-Seong Kim,2
20230829,Juan Soto,1
20230829,Manny Machado,1
20230829,Fernando Tatis Jr.,1
20230829,Xander Bogaerts,0
20230829,Garrett Cooper,0
20230829,Luis Campusano,1
20230829,Matthew Batten,4
20230829,José Azocar,2
20230829,Trent Grisham,0
20230829,George Springer,1
20230829,Davis Schneider,2
20230829,Vladimir Guerrero Jr.,1
20230829,Danny Jansen,1
20230829,Whit Merrifield,1
20230829,Alejandro Kirk,1
20230829,Ernie Clement,0
20230829,Daulton Varsho,0
20230829,Santiago Espinal,2
20230829,Cavan Biggio,1
20230829,Kevin Kiermaier,1
20230829,CJ Abrams,1
20230829,Lane Thomas,0
20230829,Joey Meneses,1
20230829,Keibert Ruiz,1
20230829,Dominic Smith,1
20230829,Carter Kieboom,2
20230829,Alex Call,0
20230829,Jake Alu,1
20230829,Ildemaro Vargas,0
20230829,Jacob Young,1
20230830,Gunnar Henderson,1
20230830,Anthony Santander,2
20230830,Ryan Mountcastle,0
20230830,Ryan O'Hearn,1
20230830,Cedric Mullins,0
20230830,Adam Frazier,2
20230830,Jordan Westburg,1
20230830,James McCann,0
20230830,Jorge Mateo,2
20230830,Adley Rutschman,0
20230830,Tim Anderson,1
20230830,Andrew Benintendi,1
20230830,Luis Robert Jr.,2
20230830,Eloy Jiménez,4
20230830,Andrew Vaughn,2
20230830,Yasmani Grandal,2
20230830,Elvis Andrus,2
20230830,Oscar Colás,1
20230830,Lenyn Sosa,0
20230830,Ceddanne Rafaela,1
20230830,Justin Turner,1
20230830,Rafael Devers,0
20230830,Adam Duvall,1
20230830,Rob Refsnyder,0
20230830,Alex Verdugo,0
20230830,Luis Urías,1
20230830,Triston Casas,3
20230830,Connor Wong,0
20230830,Jose Altuve,1
20230830,Alex Bregman,2
20230830,Yordan Alvarez,1
20230830,Mauricio Dubón,0
20230830,Kyle Tucker,0
20230830,Chas McCormick,1
20230830,Michael Brantley,2
20230830,Jon Singleton,1
20230830,Jeremy Peña,2
20230830,Martín Maldonado,2
20230830,Mike Tauchman,0
20230830,Nico Hoerner,1
20230830,Ian Happ,1
20230830,Cody Bellinger,1
20230830,Dansby Swanson,0
20230830,Seiya Suzuki,0
20230830,Jeimer Candelario,0
20230830,Nick Madrigal,0
20230830,Miguel Amaya,0
20230830,Christopher Morel,0
20230830,Yan Gomes,0
20230830,Christian Yelich,1
20230830,William Contreras,1
20230830,Tyrone Taylor,0
20230830,Carlos Santana,1
20230830,Sal Frelick,1
20230830,Willy Adames,0
20230830,Rowdy Tellez,1
20230830,Mark Canha,0
20230830,Joey Wiemer,0
20230830,Brice Turang,0
20230830,Andruw Monasterio,0
20230830,Charlie Blackmon,0
20230830,Ezequiel Tovar,1
20230830,Ryan McMahon,0
20230830,Elias Díaz,1
20230830,Nolan Jones,2
20230830,Hunter Goodman,0
20230830,Michael Toglia,0
20230830,Alan Trejo,1
20230830,Brenton Doyle,0
20230830,Harold Castro,0
20230830,Ronald Acuna Jr.,1
20230830,Ozzie Albies,3
20230830,Austin Riley,2
20230830,Matt Olson,1
20230830,Marcell Ozuna,1
20230830,Travis d'Arnaud,0
20230830,Orlando Arcia,1
20230830,Kevin Pillar,2
20230830,Michael Harris II,1
20230830,Akil Baddoo,0
20230830,Riley Greene,0
20230830,Spencer Torkelson,1
20230830,Kerry Carpenter,1
20230830,Zach McKinstry,0
20230830,Matt Vierling,1
20230830,Parker Meadows,0
20230830,Andy Ibáñez,0
20230830,Jake Rogers,1
20230830,DJ LeMahieu,1
20230830,Aaron Judge,0
20230830,Gleyber Torres,2
20230830,Giancarlo Stanton,2
20230830,Anthony Volpe,1
20230830,Harrison Bader,1
20230830,Everson Pereira,1
20230830,Oswald Peraza,0
20230830,Ben Rortvedt,0
20230830,Maikel Garcia,1
20230830,Bobby Witt,1
20230830,MJ Melendez,0
20230830,Nelson Velázquez,0
20230830,Matt Beaty,0
20230830,Freddy Fermin,1
20230830,Dairon Blanco,0
20230830,Samad Taylor,1
20230830,Kyle Isbel,0
20230830,Connor Joe,0
20230830,Ji Hwan Bae,0
20230830,Bryan Reynolds,2
20230830,Andrew McCutchen,0
20230830,Endy Rodríguez,0
20230830,Liover Peguero,1
20230830,Vinny Capra,1
20230830,Jack Suwinski,2
20230830,Alika Williams,0
20230830,Alfonso Rivas,0
20230830,Mookie Betts,2
20230830,Freddie Freeman,2
20230830,Michael Busch,0
20230830,David Peralta,0
20230830,Chris Taylor,1
20230830,Max Muncy,2
20230830,Jason Heyward,1
20230830,Amed Rosario,0
20230830,Enrique Hernández,1
20230830,James Outman,1
20230830,Miguel Rojas,0
20230830,Austin Barnes,1
20230830,Corbin Carroll,0
20230830,Ketel Marte,0
20230830,Tommy Pham,1
20230830,Christian Walker,1
20230830,Alek Thomas,0
20230830,Nick Ahmed,0
20230830,Lourdes Gurriel Jr.,2
20230830,Jace Peterson,0
20230830,Buddy Kennedy,2
20230830,Jose Herrera,0
20230830,Gabriel Moreno,0
20230830,Geraldo Perdomo,0
20230830,Evan Longoria,0
20230830,Luis Arraez,1
20230830,Josh Bell,0
20230830,Jake Burger,1
20230830,Jazz Chisholm Jr.,0
20230830,Bryan De La Cruz,1
20230830,Jesús Sánchez,1
20230830,Jon Berti,0
20230830,Yuli Gurriel,0
20230830,Joey Wendle,0
20230830,Nick Fortes,0
20230830,Yandy Díaz,1
20230830,Randy Arozarena,1
20230830,Harold Ramírez,1
20230830,Isaac Paredes,0
20230830,Brandon Lowe,0
20230830,Osleivis Basabe,0
20230830,Jose Siri,0
20230830,Christian Bethancourt,0
20230830,Jonathan Aranda,1
20230830,René Pinto,0
20230830,Vidal Bruján,0
20230830,Josh Lowe,1
20230830,Edouard Julien,0
20230830,Jorge Polanco,2
20230830,Carlos Correa,0
20230830,Max Kepler,0
20230830,Royce Lewis,0
20230830,Matt Wallner,0
20230830,Ryan Jeffers,0
20230830,Donovan Solano,2
20230830,Joey Gallo,0
20230830,Jordan Luplow,0
20230830,Michael A. Taylor,0
20230830,Steven Kwan,2
20230830,José Ramírez,0
20230830,Kole Calhoun,1
20230830,Ramón Laureano,0
20230830,Andrés Giménez,0
20230830,Will Brennan,2
20230830,Gabriel Arias,1
20230830,Eric Haase,0
20230830,Bo Naylor,0
20230830,Myles Straw,1
20230830,Brandon Nimmo,2
20230830,Francisco Lindor,1
20230830,Jeff McNeil,1
20230830,Pete Alonso,1
20230830,Daniel Vogelbach,1
20230830,Francisco Alvarez,0
20230830,DJ Stewart,2
20230830,Omar Narváez,1
20230830,Mark Vientos,1
20230830,Jonathan Araúz,0
20230830,Rafael Ortega,1
20230830,Marcus Semien,1
20230830,Corey Seager,2
20230830,Nathaniel Lowe,1
20230830,Adolis García,1
20230830,Mitch Garver,0
20230830,J.P. Martínez,0
20230830,Jonah Heim,1
20230830,Travis Jankowski,0
20230830,Ezequiel Duran,0
20230830,Leody Taveras,1
20230830,Kyle Schwarber,1
20230830,Jake Cave,0
20230830,Trea Turner,2
20230830,Bryce Harper,1
20230830,Nick Castellanos,3
20230830,Bryson Stott,1
20230830,Alec Bohm,0
20230830,Brandon Marsh,0
20230830,Johan Rojas,1
20230830,Garrett Stubbs,2
20230830,Nolan Schanuel,1
20230830,Luis Rengifo,1
20230830,Shohei Ohtani,1
20230830,Brandon Drury,2
20230830,Randal Grichuk,1
20230830,Logan O'Hoppe,1
20230830,Hunter Renfroe,3
20230830,Eduardo Escobar,2
20230830,Andrew Velazquez,0
20230830,Mike Moustakas,0
20230830,Trey Cabbage,0
20230830,J.P. Crawford,1
20230830,Eugenio Suárez,1
20230830,Cal Raleigh,1
20230830,Teoscar Hernández,1
20230830,Ty France,0
20230830,Dominic Canzone,1
20230830,Mike Ford,1
20230830,José Caballero,0
20230830,Dylan Moore,0
20230830,Josh Rojas,0
20230830,Ryan Noda,2
20230830,Zack Gelof,0
20230830,Brent Rooker,0
20230830,Seth Brown,0
20230830,Jordan Diaz,1
20230830,Tony Kemp,0
20230830,Jonah Bride,0
20230830,Carlos Pérez,1
20230830,Shea Langeliers,0
20230830,Lawrence Butler,2
20230830,Aledmys Díaz,1
20230830,Nick Allen,0
20230830,Esteury Ruiz,2
20230830,LaMonte Wade Jr.,0
20230830,Thairo Estrada,1
20230830,Wilmer Flores,1
20230830,Joc Pederson,0
20230830,Patrick Bailey,0
20230830,Mike Yastrzemski,0
20230830,Paul DeJong,0
20230830,J.D. Davis,0
20230830,Wade Meckler,0
20230830,Casey Schmitt,2
20230830,TJ Friedl,0
20230830,Spencer Steer,1
20230830,Elly De La Cruz,2
20230830,Nick Martini,1
20230830,Christian Encarnacion-Strand,4
20230830,Nick Senzel,1
20230830,Will Benson,0
20230830,Noelvi Marte,0
20230830,Luke Maile,2
20230830,Tommy Edman,1
20230830,Paul Goldschmidt,0
20230830,Willson Contreras,1
20230830,Nolan Arenado,1
20230830,Jordan Walker,4
20230830,Andrew Knizner,0
20230830,Taylor Motter,0
20230830,Richie Palacios,2
20230830,Luken Baker,0
20230830,Masyn Winn,1
20230830,Ha-Seong Kim,2
20230830,Juan Soto,2
20230830,Manny Machado,1
20230830,Fernando Tatis Jr.,1
20230830,Xander Bogaerts,2
20230830,Garrett Cooper,0
20230830,Matt Carpenter,0
20230830,Luis Campusano,2
20230830,Ben Gamel,0
20230830,Gary Sánchez,1
20230830,Trent Grisham,0
20230830,George Springer,0
20230830,Davis Schneider,1
20230830,Vladimir Guerrero Jr.,1
20230830,Whit Merrifield,1
20230830,Alejandro Kirk,3
20230830,Daulton Varsho,1
20230830,Ernie Clement,2
20230830,Mason McCoy,0
20230830,Santiago Espinal,2
20230830,Cavan Biggio,1
20230830,CJ Abrams,0
20230830,Lane Thomas,0
20230830,Alex Call,0
20230830,Joey Meneses,2
20230830,Keibert Ruiz,1
20230830,Carter Kieboom,1
20230830,Jake Alu,0
20230830,Ildemaro Vargas,0
20230830,Riley Adams,0
20230830,Jacob Young,1
20230831,Zach McKinstry,0
20230831,Riley Greene,2
20230831,Andy Ibáñez,2
20230831,Akil Baddoo,0
20230831,Matt Vierling,0
20230831,Spencer Torkelson,0
20230831,Kerry Carpenter,2
20230831,Miguel Cabrera,0
20230831,Parker Meadows,1
20230831,Zack Short,1
20230831,Carson Kelly,0
20230831,DJ LeMahieu,1
20230831,Gleyber Torres,0
20230831,Anthony Volpe,2
20230831,Giancarlo Stanton,0
20230831,Ben Rortvedt,0
20230831,Isiah Kiner-Falefa,0
20230831,Aaron Judge,0
20230831,Jake Bauers,1
20230831,Oswald Peraza,0
20230831,Everson Pereira,0
20230831,Oswaldo Cabrera,1
20230831,Kyle Higashioka,0
20230831,Mookie Betts,2
20230831,Freddie Freeman,1
20230831,Will Smith,2
20230831,Max Muncy,1
20230831,David Peralta,0
20230831,Enrique Hernández,0
20230831,Jason Heyward,1
20230831,Chris Taylor,0
20230831,James Outman,1
20230831,Michael Busch,1
20230831,Amed Rosario,0
20230831,Ronald Acuna Jr.,3
20230831,Michael Harris II,2
20230831,Austin Riley,2
20230831,Matt Olson,0
20230831,Marcell Ozuna,1
20230831,Eddie Rosario,0
20230831,Sean Murphy,0
20230831,Orlando Arcia,1
20230831,Nicky Lopez,0
20230831,Ha-Seong Kim,1
20230831,Juan Soto,0
20230831,Manny Machado,0
20230831,Fernando Tatis Jr.,2
20230831,Xander Bogaerts,0
20230831,Matt Carpenter,0
20230831,Garrett Cooper,1
20230831,Gary Sánchez,1
20230831,Matthew Batten,1
20230831,Trent Grisham,0
20230831,José Azocar,1
20230831,LaMonte Wade Jr.,0
20230831,Thairo Estrada,2
20230831,Mitch Haniger,1
20230831,Joc Pederson,2
20230831,Paul DeJong,0
20230831,Mike Yastrzemski,2
20230831,Austin Slater,0
20230831,J.D. Davis,0
20230831,Wade Meckler,1
20230831,Blake Sabol,2
20230831,Casey Schmitt,0
20230831,CJ Abrams,0
20230831,Joey Meneses,0
20230831,Keibert Ruiz,0
20230831,Carter Kieboom,1
20230831,Dominic Smith,0
20230831,Alex Call,0
20230831,Michael Chavis,0
20230831,Jake Alu,1
20230831,Jacob Young,1
20230831,Luis Arraez,2
20230831,Josh Bell,3
20230831,Jake Burger,1
20230831,Jazz Chisholm Jr.,2
20230831,Bryan De La Cruz,1
20230831,Jesús Sánchez,1
20230831,Garrett Hampson,2
20230831,Joey Wendle,1
20230831,Nick Fortes,0
20230901,Ketel Marte,1
20230901,Lourdes Gurriel Jr.,1
20230901,Tommy Pham,1
20230901,Christian Walker,2
20230901,Evan Longoria,0
20230901,Geraldo Perdomo,0
20230901,Corbin Carroll,2
20230901,Gabriel Moreno,2
20230901,Nick Ahmed,0
20230901,Pavin Smith,0
20230901,Emmanuel Rivera,0
20230901,Alek Thomas,1
20230901,Adley Rutschman,0
20230901,Gunnar Henderson,2
20230901,Anthony Santander,0
20230901,Ryan O'Hearn,2
20230901,Austin Hays,1
20230901,Cedric Mullins,1
20230901,Jordan Westburg,1
20230901,Adam Frazier,0
20230901,Ramón Urías,1
20230901,Tim Anderson,1
20230901,Andrew Benintendi,2
20230901,Luis Robert Jr.,1
20230901,Eloy Jiménez,1
20230901,Yoán Moncada,1
20230901,Andrew Vaughn,2
20230901,Lenyn Sosa,1
20230901,Oscar Colás,0
20230901,Korey Lee,0
20230901,Yasmani Grandal,0
20230901,Zach McKinstry,1
20230901,Riley Greene,2
20230901,Andre Lipcius,0
20230901,Matt Vierling,1
20230901,Spencer Torkelson,0
20230901,Kerry Carpenter,0
20230901,Miguel Cabrera,2
20230901,Akil Baddoo,0
20230901,Parker Meadows,1
20230901,Jake Rogers,3
20230901,Zack Short,1
20230901,Harrison Bader,0
20230901,Jake Fraley,0
20230901,Daniel Duarte,0
20230901,Derek Law,0
20230901,Will Benson,1
20230901,Spencer Steer,2
20230901,Elly De La Cruz,0
20230901,Hunter Renfroe,0
20230901,Christian Encarnacion-Strand,0
20230901,Nick Senzel,1
20230901,Nick Martini,0
20230901,Tyler Stephenson,1
20230901,Noelvi Marte,2
20230901,Stuart Fairchild,0
20230901,TJ Friedl,0
20230901,Mike Tauchman,1
20230901,Nico Hoerner,2
20230901,Ian Happ,2
20230901,Cody Bellinger,2
20230901,Dansby Swanson,1
20230901,Seiya Suzuki,1
20230901,Christopher Morel,0
20230901,Jeimer Candelario,0
20230901,Miguel Amaya,0
20230901,Nick Madrigal,1
20230901,Jake Fraley,3
20230901,Harrison Bader,0
20230901,TJ Friedl,1
20230901,Tyler Stephenson,0
20230901,Spencer Steer,0
20230901,Elly De La Cruz,0
20230901,Nick Martini,1
20230901,Christian Encarnacion-Strand,2
20230901,Stuart Fairchild,0
20230901,Will Benson,0
20230901,Noelvi Marte,1
20230901,Luke Maile,0
20230901,Hunter Renfroe,0
20230901,Mike Tauchman,0
20230901,Nico Hoerner,0
20230901,Ian Happ,1
20230901,Cody Bellinger,2
20230901,Dansby Swanson,0
20230901,Seiya Suzuki,1
20230901,Jeimer Candelario,0
20230901,Yan Gomes,0
20230901,Christopher Morel,1
20230901,Nick Madrigal,0
20230901,Steven Kwan,1
20230901,José Ramírez,1
20230901,Kole Calhoun,0
20230901,David Fry,0
20230901,Ramón Laureano,0
20230901,Andrés Giménez,1
20230901,Will Brennan,1
20230901,Gabriel Arias,2
20230901,Bo Naylor,1
20230901,Myles Straw,1
20230901,Yandy Díaz,0
20230901,Brandon Lowe,1
20230901,Randy Arozarena,1
20230901,Josh Lowe,0
20230901,Isaac Paredes,0
20230901,Luke Raley,0
20230901,Osleivis Basabe,1
20230901,Jonathan Aranda,0
20230901,René Pinto,2
20230901,Charlie Blackmon,0
20230901,Sean Bouchard,0
20230901,Ezequiel Tovar,2
20230901,Elias Díaz,1
20230901,Ryan McMahon,2
20230901,Brendan Rodgers,0
20230901,Hunter Goodman,1
20230901,Nolan Jones,3
20230901,Elehuris Montero,1
20230901,Brenton Doyle,1
20230901,George Springer,3
20230901,Davis Schneider,1
20230901,Santiago Espinal,0
20230901,Vladimir Guerrero Jr.,1
20230901,Brandon Belt,2
20230901,Danny Jansen,1
20230901,Alejandro Kirk,1
20230901,Whit Merrifield,3
20230901,Mason McCoy,0
20230901,Daulton Varsho,1
20230901,Ernie Clement,2
20230901,Kevin Kiermaier,2
20230901,Jose Altuve,0
20230901,Mauricio Dubón,0
20230901,Alex Bregman,0
20230901,Yordan Alvarez,0
20230901,Kyle Tucker,1
20230901,José Abreu,1
20230901,Yainer Diaz,1
20230901,Jeremy Peña,1
20230901,Jake Meyers,0
20230901,Michael Brantley,0
20230901,Martín Maldonado,0
20230901,DJ LeMahieu,1
20230901,Aaron Judge,2
20230901,Anthony Volpe,0
20230901,Giancarlo Stanton,1
20230901,Jasson Domínguez,1
20230901,Isiah Kiner-Falefa,1
20230901,Austin Wells,1
20230901,Everson Pereira,1
20230901,Oswald Peraza,0
20230901,Maikel Garcia,2
20230901,Bobby Witt,3
20230901,Samad Taylor,0
20230901,Salvador Perez,3
20230901,Michael Massey,1
20230901,Freddy Fermin,2
20230901,Nelson Velázquez,2
20230901,Drew Waters,1
20230901,Nick Loftin,2
20230901,Kyle Isbel,1
20230901,Dairon Blanco,0
20230901,Alex Verdugo,1
20230901,Rafael Devers,1
20230901,Enmanuel Valdez,0
20230901,Justin Turner,0
20230901,Triston Casas,1
20230901,Adam Duvall,0
20230901,Ceddanne Rafaela,1
20230901,Masataka Yoshida,0
20230901,Wilyer Abreu,0
20230901,Trevor Story,0
20230901,Luis Urías,0
20230901,Connor Wong,1
20230901,Mookie Betts,0
20230901,David Peralta,0
20230901,Freddie Freeman,1
20230901,Kolten Wong,1
20230901,Will Smith,0
20230901,Amed Rosario,2
20230901,Chris Taylor,0
20230901,Max Muncy,0
20230901,Michael Busch,0
20230901,Enrique Hernández,0
20230901,James Outman,1
20230901,Miguel Rojas,1
20230901,Jason Heyward,0
20230901,Ronald Acuna Jr.,2
20230901,Ozzie Albies,1
20230901,Austin Riley,2
20230901,Matt Olson,0
20230901,Marcell Ozuna,3
20230901,Travis d'Arnaud,2
20230901,Eddie Rosario,1
20230901,Orlando Arcia,2
20230901,Michael Harris II,1
20230901,Christian Yelich,0
20230901,William Contreras,2
20230901,Carlos Santana,2
20230901,Sal Frelick,0
20230901,Tyrone Taylor,0
20230901,Willy Adames,1
20230901,Rowdy Tellez,0
20230901,Owen Miller,0
20230901,Mark Canha,1
20230901,Joey Wiemer,0
20230901,Brice Turang,0
20230901,Andruw Monasterio,1
20230901,Kyle Schwarber,1
20230901,Trea Turner,1
20230901,Bryce Harper,0
20230901,Nick Castellanos,0
20230901,Bryson Stott,0
20230901,Alec Bohm,0
20230901,J.T. Realmuto,1
20230901,Brandon Marsh,1
20230901,Jake Cave,1
20230901,Brandon Nimmo,1
20230901,Francisco Lindor,1
20230901,Jeff McNeil,1
20230901,Pete Alonso,1
20230901,Daniel Vogelbach,1
20230901,Tim Locastro,0
20230901,DJ Stewart,0
20230901,Rafael Ortega,0
20230901,Francisco Alvarez,1
20230901,Brett Baty,1
20230901,Ronny Mauricio,2
20230901,J.P. Crawford,1
20230901,Julio Rodríguez,2
20230901,Eugenio Suárez,0
20230901,Cal Raleigh,1
20230901,José Caballero,0
20230901,Teoscar Hernández,1
20230901,Dominic Canzone,1
20230901,Cade Marlowe,0
20230901,Ty France,0
20230901,Mike Ford,0
20230901,Josh Rojas,1
20230901,Esteury Ruiz,3
20230901,Zack Gelof,2
20230901,Carlos Pérez,0
20230901,Ryan Noda,2
20230901,Brent Rooker,1
20230901,Shea Langeliers,0
20230901,Jordan Diaz,3
20230901,Aledmys Díaz,1
20230901,Jonah Bride,1
20230901,Lawrence Butler,0
20230901,Nick Allen,1
20230901,Nolan Schanuel,0
20230901,Luis Rengifo,1
20230901,Shohei Ohtani,1
20230901,Brandon Drury,1
20230901,Mike Moustakas,1
20230901,Logan O'Hoppe,2
20230901,Randal Grichuk,1
20230901,Trey Cabbage,0
20230901,Mickey Moniak,0
20230901,Kyren Paris,0
20230901,Ha-Seong Kim,1
20230901,Fernando Tatis Jr.,2
20230901,Juan Soto,1
20230901,Manny Machado,1
20230901,Xander Bogaerts,1
20230901,Garrett Cooper,1
20230901,Luis Campusano,3
20230901,Matthew Batten,1
20230901,Trent Grisham,2
20230901,LaMonte Wade Jr.,1
20230901,Wilmer Flores,1
20230901,Joc Pederson,0
20230901,Mike Yastrzemski,1
20230901,Patrick Bailey,1
20230901,Thairo Estrada,2
20230901,Brandon Crawford,2
20230901,Wade Meckler,0
20230901,Casey Schmitt,1
20230901,Blake Sabol,0
20230901,Lars Nootbaar,0
20230901,Paul Goldschmidt,0
20230901,Nolan Gorman,0
20230901,Nolan Arenado,0
